State,WeekStart,New_Confirmed_wk,New_Deceased_wk
MN,2022-01-17,2814,10
MN,2022-01-24,2838,16
MN,2022-01-31,1952,22
MN,2022-02-07,976,20
MN,2022-02-14,595,17
MN,2022-02-21,325,11
MN,2022-02-28,140,4
MN,2022-03-07,93,3
MN,2022-03-14,50,2
MN,2022-03-21,43,0
MN,2022-03-28,35,0
MN,2022-04-04,37,0
MN,2022-04-11,40,0
MN,2022-04-18,16,0
MN,2022-04-25,8,0
MN,2022-05-02,6,0
MN,2022-05-09,4,0
MN,2022-05-16,0,0
MN,2022-05-23,6,0
MN,2022-05-30,5,0
MN,2022-06-06,2,0
MN,2022-06-13,2,0
MN,2022-06-20,10,0
MN,2022-06-27,42,0
MN,2022-07-04,142,0
MN,2022-07-11,504,1
MN,2022-07-18,615,4
MN,2022-07-25,516,4
MN,2022-08-01,274,9
